F1,F4,root,F2.Attribute1,F3,F2.Attribute0,F2,F3.Attribute1,F3.Attribute0,rel-3_card,F4.Attribute1,F4.Attribute0
true,true,true,3,false,9,true,0,0,true,1,9
true,true,true,3,false,10,true,0,0,true,1,9
true,true,true,3,false,0,true,0,0,true,2,9
true,true,true,3,false,1,true,0,0,true,2,9
true,true,true,3,false,2,true,0,0,true,2,9
true,true,true,3,false,3,true,0,0,true,2,9
true,true,true,3,false,4,true,0,0,true,2,9
true,true,true,3,false,5,true,0,0,true,2,9
true,true,true,3,false,6,true,0,0,true,2,9
true,true,true,3,false,7,true,0,0,true,2,9
true,true,true,3,false,8,true,0,0,true,2,9
true,true,true,3,false,9,true,0,0,true,2,9
true,true,true,3,false,10,true,0,0,true,2,9
true,true,true,3,false,0,true,0,0,true,3,9
true,true,true,3,false,1,true,0,0,true,3,9
true,true,true,3,false,2,true,0,0,true,3,9
true,true,true,3,false,3,true,0,0,true,3,9
true,true,true,3,false,4,true,0,0,true,3,9
true,true,true,3,false,5,true,0,0,true,3,9
true,true,true,3,false,6,true,0,0,true,3,9
true,true,true,3,false,7,true,0,0,true,3,9
true,true,true,3,false,8,true,0,0,true,3,9
true,true,true,3,false,9,true,0,0,true,3,9
true,true,true,3,false,10,true,0,0,true,3,9
true,true,true,3,false,0,true,0,0,true,4,9
true,true,true,3,false,1,true,0,0,true,4,9
true,true,true,3,false,2,true,0,0,true,4,9
true,true,true,3,false,3,true,0,0,true,4,9
true,true,true,3,false,4,true,0,0,true,4,9
true,true,true,3,false,5,true,0,0,true,4,9
true,true,true,3,false,6,true,0,0,true,4,9
true,true,true,3,false,7,true,0,0,true,4,9
true,true,true,3,false,8,true,0,0,true,4,9
true,true,true,3,false,9,true,0,0,true,4,9
true,true,true,3,false,10,true,0,0,true,4,9
true,true,true,3,false,0,true,0,0,true,5,9
true,true,true,3,false,1,true,0,0,true,5,9
true,true,true,3,false,2,true,0,0,true,5,9
true,true,true,3,false,3,true,0,0,true,5,9
true,true,true,3,false,4,true,0,0,true,5,9
true,true,true,3,false,5,true,0,0,true,5,9
true,true,true,3,false,6,true,0,0,true,5,9
true,true,true,3,false,7,true,0,0,true,5,9
true,true,true,3,false,8,true,0,0,true,5,9
true,true,true,3,false,9,true,0,0,true,5,9
true,true,true,3,false,10,true,0,0,true,5,9
true,true,true,3,false,0,true,0,0,true,6,9
true,true,true,3,false,1,true,0,0,true,6,9
true,true,true,3,false,2,true,0,0,true,6,9
true,true,true,3,false,3,true,0,0,true,6,9
true,true,true,3,false,4,true,0,0,true,6,9
true,true,true,3,false,5,true,0,0,true,6,9
true,true,true,3,false,6,true,0,0,true,6,9
true,true,true,3,false,7,true,0,0,true,6,9
true,true,true,3,false,8,true,0,0,true,6,9
true,true,true,3,false,9,true,0,0,true,6,9
true,true,true,3,false,10,true,0,0,true,6,9
true,true,true,3,false,0,true,0,0,true,7,9
true,true,true,3,false,1,true,0,0,true,7,9
true,true,true,3,false,2,true,0,0,true,7,9
true,true,true,3,false,3,true,0,0,true,7,9
true,true,true,3,false,4,true,0,0,true,7,9
true,true,true,3,false,5,true,0,0,true,7,9
true,true,true,3,false,6,true,0,0,true,7,9
true,true,true,3,false,7,true,0,0,true,7,9
true,true,true,3,false,8,true,0,0,true,7,9
true,true,true,3,false,9,true,0,0,true,7,9
true,true,true,3,false,10,true,0,0,true,7,9
true,true,true,4,false,0,true,0,0,true,0,9
true,true,true,4,false,1,true,0,0,true,0,9
true,true,true,4,false,2,true,0,0,true,0,9
true,true,true,4,false,3,true,0,0,true,0,9
true,true,true,4,false,4,true,0,0,true,0,9
true,true,true,4,false,5,true,0,0,true,0,9
true,true,true,4,false,6,true,0,0,true,0,9
true,true,true,4,false,7,true,0,0,true,0,9
true,true,true,4,false,8,true,0,0,true,0,9
true,true,true,4,false,9,true,0,0,true,0,9
true,true,true,4,false,10,true,0,0,true,0,9
true,true,true,4,false,0,true,0,0,true,1,9
true,true,true,4,false,1,true,0,0,true,1,9
true,true,true,4,false,2,true,0,0,true,1,9
true,true,true,4,false,3,true,0,0,true,1,9
true,true,true,4,false,4,true,0,0,true,1,9
true,true,true,4,false,5,true,0,0,true,1,9
true,true,true,4,false,6,true,0,0,true,1,9
true,true,true,4,false,7,true,0,0,true,1,9
true,true,true,4,false,8,true,0,0,true,1,9
true,true,true,4,false,9,true,0,0,true,1,9
true,true,true,4,false,10,true,0,0,true,1,9
true,true,true,4,false,0,true,0,0,true,2,9
true,true,true,4,false,1,true,0,0,true,2,9
true,true,true,4,false,2,true,0,0,true,2,9
true,true,true,4,false,3,true,0,0,true,2,9
true,true,true,4,false,4,true,0,0,true,2,9
true,true,true,4,false,5,true,0,0,true,2,9
true,true,true,4,false,6,true,0,0,true,2,9
true,true,true,4,false,7,true,0,0,true,2,9
true,true,true,4,false,8,true,0,0,true,2,9
true,true,true,4,false,9,true,0,0,true,2,9
true,true,true,4,false,10,true,0,0,true,2,9
true,true,true,4,false,0,true,0,0,true,3,9
true,true,true,4,false,1,true,0,0,true,3,9
true,true,true,4,false,2,true,0,0,true,3,9
true,true,true,4,false,3,true,0,0,true,3,9
true,true,true,4,false,4,true,0,0,true,3,9
true,true,true,4,false,5,true,0,0,true,3,9
true,true,true,4,false,6,true,0,0,true,3,9
true,true,true,4,false,7,true,0,0,true,3,9
true,true,true,4,false,8,true,0,0,true,3,9
true,true,true,4,false,9,true,0,0,true,3,9
true,true,true,4,false,10,true,0,0,true,3,9
true,true,true,4,false,0,true,0,0,true,4,9
true,true,true,4,false,1,true,0,0,true,4,9
true,true,true,4,false,2,true,0,0,true,4,9
true,true,true,4,false,3,true,0,0,true,4,9
true,true,true,4,false,4,true,0,0,true,4,9
true,true,true,4,false,5,true,0,0,true,4,9
true,true,true,4,false,6,true,0,0,true,4,9
true,true,true,4,false,7,true,0,0,true,4,9
true,true,true,4,false,8,true,0,0,true,4,9
true,true,true,4,false,9,true,0,0,true,4,9
true,true,true,4,false,10,true,0,0,true,4,9
true,true,true,4,false,0,true,0,0,true,5,9
true,true,true,4,false,1,true,0,0,true,5,9
true,true,true,4,false,2,true,0,0,true,5,9
true,true,true,4,false,3,true,0,0,true,5,9
true,true,true,4,false,4,true,0,0,true,5,9
true,true,true,4,false,5,true,0,0,true,5,9
true,true,true,4,false,6,true,0,0,true,5,9
true,true,true,4,false,7,true,0,0,true,5,9
true,true,true,4,false,8,true,0,0,true,5,9
true,true,true,4,false,9,true,0,0,true,5,9
true,true,true,4,false,10,true,0,0,true,5,9
true,true,true,4,false,0,true,0,0,true,6,9
true,true,true,4,false,1,true,0,0,true,6,9
true,true,true,4,false,2,true,0,0,true,6,9
true,true,true,4,false,3,true,0,0,true,6,9
true,true,true,4,false,4,true,0,0,true,6,9
true,true,true,4,false,5,true,0,0,true,6,9
true,true,true,4,false,6,true,0,0,true,6,9
true,true,true,4,false,7,true,0,0,true,6,9
true,true,true,4,false,8,true,0,0,true,6,9
true,true,true,4,false,9,true,0,0,true,6,9
true,true,true,4,false,10,true,0,0,true,6,9
true,true,true,4,false,0,true,0,0,true,7,9
true,true,true,4,false,1,true,0,0,true,7,9
true,true,true,4,false,2,true,0,0,true,7,9
true,true,true,4,false,3,true,0,0,true,7,9
true,true,true,4,false,4,true,0,0,true,7,9
true,true,true,4,false,5,true,0,0,true,7,9
true,true,true,4,false,6,true,0,0,true,7,9
true,true,true,4,false,7,true,0,0,true,7,9
true,true,true,4,false,8,true,0,0,true,7,9
true,true,true,4,false,9,true,0,0,true,7,9
true,true,true,4,false,10,true,0,0,true,7,9
true,true,true,5,false,0,true,0,0,true,0,9
true,true,true,5,false,1,true,0,0,true,0,9
true,true,true,5,false,2,true,0,0,true,0,9
true,true,true,5,false,3,true,0,0,true,0,9
true,true,true,5,false,4,true,0,0,true,0,9
true,true,true,5,false,5,true,0,0,true,0,9
true,true,true,5,false,6,true,0,0,true,0,9
true,true,true,5,false,7,true,0,0,true,0,9
true,true,true,5,false,8,true,0,0,true,0,9
true,true,true,5,false,9,true,0,0,true,0,9
true,true,true,5,false,10,true,0,0,true,0,9
true,true,true,5,false,0,true,0,0,true,1,9
true,true,true,5,false,1,true,0,0,true,1,9
true,true,true,5,false,2,true,0,0,true,1,9
true,true,true,5,false,3,true,0,0,true,1,9
true,true,true,5,false,4,true,0,0,true,1,9
true,true,true,5,false,5,true,0,0,true,1,9
true,true,true,5,false,6,true,0,0,true,1,9
true,true,true,5,false,7,true,0,0,true,1,9
true,true,true,5,false,8,true,0,0,true,1,9
true,true,true,5,false,9,true,0,0,true,1,9
true,true,true,5,false,10,true,0,0,true,1,9
true,true,true,5,false,0,true,0,0,true,2,9
true,true,true,5,false,1,true,0,0,true,2,9
true,true,true,5,false,2,true,0,0,true,2,9
true,true,true,5,false,3,true,0,0,true,2,9
true,true,true,5,false,4,true,0,0,true,2,9
true,true,true,5,false,5,true,0,0,true,2,9
true,true,true,5,false,6,true,0,0,true,2,9
true,true,true,5,false,7,true,0,0,true,2,9
true,true,true,5,false,8,true,0,0,true,2,9
true,true,true,5,false,9,true,0,0,true,2,9
true,true,true,5,false,10,true,0,0,true,2,9
true,true,true,5,false,0,true,0,0,true,3,9
true,true,true,5,false,1,true,0,0,true,3,9
true,true,true,5,false,2,true,0,0,true,3,9
true,true,true,5,false,3,true,0,0,true,3,9
true,true,true,5,false,4,true,0,0,true,3,9
true,true,true,5,false,5,true,0,0,true,3,9
true,true,true,5,false,6,true,0,0,true,3,9
true,true,true,5,false,7,true,0,0,true,3,9
true,true,true,5,false,8,true,0,0,true,3,9
true,true,true,5,false,9,true,0,0,true,3,9
true,true,true,5,false,10,true,0,0,true,3,9
true,true,true,5,false,0,true,0,0,true,4,9
true,true,true,5,false,1,true,0,0,true,4,9
true,true,true,5,false,2,true,0,0,true,4,9
true,true,true,5,false,3,true,0,0,true,4,9
true,true,true,5,false,4,true,0,0,true,4,9
true,true,true,5,false,5,true,0,0,true,4,9
true,true,true,5,false,6,true,0,0,true,4,9
true,true,true,5,false,7,true,0,0,true,4,9
true,true,true,5,false,8,true,0,0,true,4,9
true,true,true,5,false,9,true,0,0,true,4,9
true,true,true,5,false,10,true,0,0,true,4,9
true,true,true,5,false,0,true,0,0,true,5,9
true,true,true,5,false,1,true,0,0,true,5,9
true,true,true,5,false,2,true,0,0,true,5,9
true,true,true,5,false,3,true,0,0,true,5,9
true,true,true,5,false,4,true,0,0,true,5,9
true,true,true,5,false,5,true,0,0,true,5,9
true,true,true,5,false,6,true,0,0,true,5,9
true,true,true,5,false,7,true,0,0,true,5,9
true,true,true,5,false,8,true,0,0,true,5,9
true,true,true,5,false,9,true,0,0,true,5,9
true,true,true,5,false,10,true,0,0,true,5,9
true,true,true,5,false,0,true,0,0,true,6,9
true,true,true,5,false,1,true,0,0,true,6,9
true,true,true,5,false,2,true,0,0,true,6,9
true,true,true,5,false,3,true,0,0,true,6,9
true,true,true,5,false,4,true,0,0,true,6,9
true,true,true,5,false,5,true,0,0,true,6,9
true,true,true,5,false,6,true,0,0,true,6,9
true,true,true,5,false,7,true,0,0,true,6,9
true,true,true,5,false,8,true,0,0,true,6,9
true,true,true,5,false,9,true,0,0,true,6,9
true,true,true,5,false,10,true,0,0,true,6,9
true,true,true,5,false,0,true,0,0,true,7,9
true,true,true,5,false,1,true,0,0,true,7,9
true,true,true,5,false,2,true,0,0,true,7,9
true,true,true,5,false,3,true,0,0,true,7,9
true,true,true,5,false,4,true,0,0,true,7,9
true,true,true,5,false,5,true,0,0,true,7,9
true,true,true,5,false,6,true,0,0,true,7,9
true,true,true,5,false,7,true,0,0,true,7,9
true,true,true,5,false,8,true,0,0,true,7,9
true,true,true,5,false,9,true,0,0,true,7,9
true,true,true,5,false,10,true,0,0,true,7,9
true,true,true,6,false,0,true,0,0,true,0,9
true,true,true,6,false,1,true,0,0,true,0,9
true,true,true,6,false,2,true,0,0,true,0,9
true,true,true,6,false,3,true,0,0,true,0,9
true,true,true,6,false,4,true,0,0,true,0,9
true,true,true,6,false,5,true,0,0,true,0,9
true,true,true,6,false,6,true,0,0,true,0,9
true,true,true,6,false,7,true,0,0,true,0,9
true,true,true,6,false,8,true,0,0,true,0,9
true,true,true,6,false,9,true,0,0,true,0,9
true,true,true,6,false,10,true,0,0,true,0,9
true,true,true,6,false,0,true,0,0,true,1,9
true,true,true,6,false,1,true,0,0,true,1,9
true,true,true,6,false,2,true,0,0,true,1,9
true,true,true,6,false,3,true,0,0,true,1,9
true,true,true,6,false,4,true,0,0,true,1,9
true,true,true,6,false,5,true,0,0,true,1,9
true,true,true,6,false,6,true,0,0,true,1,9
true,true,true,6,false,7,true,0,0,true,1,9
true,true,true,6,false,8,true,0,0,true,1,9
true,true,true,6,false,9,true,0,0,true,1,9
true,true,true,6,false,10,true,0,0,true,1,9
true,true,true,6,false,0,true,0,0,true,2,9
true,true,true,6,false,1,true,0,0,true,2,9
true,true,true,6,false,2,true,0,0,true,2,9
true,true,true,6,false,3,true,0,0,true,2,9
true,true,true,6,false,4,true,0,0,true,2,9
true,true,true,6,false,5,true,0,0,true,2,9
true,true,true,6,false,6,true,0,0,true,2,9
true,true,true,6,false,7,true,0,0,true,2,9
true,true,true,6,false,8,true,0,0,true,2,9
true,true,true,6,false,9,true,0,0,true,2,9
true,true,true,6,false,10,true,0,0,true,2,9
true,true,true,6,false,0,true,0,0,true,3,9
true,true,true,6,false,1,true,0,0,true,3,9
true,true,true,6,false,2,true,0,0,true,3,9
true,true,true,6,false,3,true,0,0,true,3,9
true,true,true,6,false,4,true,0,0,true,3,9
true,true,true,6,false,5,true,0,0,true,3,9
true,true,true,6,false,6,true,0,0,true,3,9
true,true,true,6,false,7,true,0,0,true,3,9
true,true,true,6,false,8,true,0,0,true,3,9
true,true,true,6,false,9,true,0,0,true,3,9
true,true,true,6,false,10,true,0,0,true,3,9
true,true,true,6,false,0,true,0,0,true,4,9
true,true,true,6,false,1,true,0,0,true,4,9
true,true,true,6,false,2,true,0,0,true,4,9
true,true,true,6,false,3,true,0,0,true,4,9
true,true,true,6,false,4,true,0,0,true,4,9
true,true,true,6,false,5,true,0,0,true,4,9
true,true,true,6,false,6,true,0,0,true,4,9
true,true,true,6,false,7,true,0,0,true,4,9
true,true,true,6,false,8,true,0,0,true,4,9
true,true,true,6,false,9,true,0,0,true,4,9
true,true,true,6,false,10,true,0,0,true,4,9
true,true,true,6,false,0,true,0,0,true,5,9
true,true,true,6,false,1,true,0,0,true,5,9
true,true,true,6,false,2,true,0,0,true,5,9
true,true,true,6,false,3,true,0,0,true,5,9
true,true,true,6,false,4,true,0,0,true,5,9
true,true,true,6,false,5,true,0,0,true,5,9
true,true,true,6,false,6,true,0,0,true,5,9
true,true,true,6,false,7,true,0,0,true,5,9
true,true,true,6,false,8,true,0,0,true,5,9
true,true,true,6,false,9,true,0,0,true,5,9
true,true,true,6,false,10,true,0,0,true,5,9
true,true,true,6,false,0,true,0,0,true,6,9
true,true,true,6,false,1,true,0,0,true,6,9
true,true,true,6,false,2,true,0,0,true,6,9
true,true,true,6,false,3,true,0,0,true,6,9
true,true,true,6,false,4,true,0,0,true,6,9
true,true,true,6,false,5,true,0,0,true,6,9
true,true,true,6,false,6,true,0,0,true,6,9
true,true,true,6,false,7,true,0,0,true,6,9
true,true,true,6,false,8,true,0,0,true,6,9
true,true,true,6,false,9,true,0,0,true,6,9
true,true,true,6,false,10,true,0,0,true,6,9
true,true,true,6,false,0,true,0,0,true,7,9
true,true,true,6,false,1,true,0,0,true,7,9
true,true,true,6,false,2,true,0,0,true,7,9
true,true,true,6,false,3,true,0,0,true,7,9
true,true,true,6,false,4,true,0,0,true,7,9
true,true,true,6,false,5,true,0,0,true,7,9
true,true,true,6,false,6,true,0,0,true,7,9
true,true,true,6,false,7,true,0,0,true,7,9
true,true,true,6,false,8,true,0,0,true,7,9
true,true,true,6,false,9,true,0,0,true,7,9
true,true,true,6,false,10,true,0,0,true,7,9
true,true,true,7,false,0,true,0,0,true,0,9
true,true,true,7,false,1,true,0,0,true,0,9
true,true,true,7,false,2,true,0,0,true,0,9
true,true,true,7,false,3,true,0,0,true,0,9
true,true,true,7,false,4,true,0,0,true,0,9
true,true,true,7,false,5,true,0,0,true,0,9
true,true,true,7,false,6,true,0,0,true,0,9
true,true,true,7,false,7,true,0,0,true,0,9
true,true,true,7,false,8,true,0,0,true,0,9
true,true,true,7,false,9,true,0,0,true,0,9
true,true,true,7,false,10,true,0,0,true,0,9
true,true,true,7,false,0,true,0,0,true,1,9
true,true,true,7,false,1,true,0,0,true,1,9
true,true,true,7,false,2,true,0,0,true,1,9
true,true,true,7,false,3,true,0,0,true,1,9
true,true,true,7,false,4,true,0,0,true,1,9
true,true,true,7,false,5,true,0,0,true,1,9
true,true,true,7,false,6,true,0,0,true,1,9
true,true,true,7,false,7,true,0,0,true,1,9
true,true,true,7,false,8,true,0,0,true,1,9
true,true,true,7,false,9,true,0,0,true,1,9
true,true,true,7,false,10,true,0,0,true,1,9
true,true,true,7,false,0,true,0,0,true,2,9
true,true,true,7,false,1,true,0,0,true,2,9
true,true,true,7,false,2,true,0,0,true,2,9
true,true,true,7,false,3,true,0,0,true,2,9
true,true,true,7,false,4,true,0,0,true,2,9
true,true,true,7,false,5,true,0,0,true,2,9
true,true,true,7,false,6,true,0,0,true,2,9
true,true,true,7,false,7,true,0,0,true,2,9
true,true,true,7,false,8,true,0,0,true,2,9
true,true,true,7,false,9,true,0,0,true,2,9
true,true,true,7,false,10,true,0,0,true,2,9
true,true,true,7,false,0,true,0,0,true,3,9
true,true,true,7,false,1,true,0,0,true,3,9
true,true,true,7,false,2,true,0,0,true,3,9
true,true,true,7,false,3,true,0,0,true,3,9
true,true,true,7,false,4,true,0,0,true,3,9
true,true,true,7,false,5,true,0,0,true,3,9
true,true,true,7,false,6,true,0,0,true,3,9
true,true,true,7,false,7,true,0,0,true,3,9
true,true,true,7,false,8,true,0,0,true,3,9
true,true,true,7,false,9,true,0,0,true,3,9
true,true,true,7,false,10,true,0,0,true,3,9
true,true,true,7,false,0,true,0,0,true,4,9
true,true,true,7,false,1,true,0,0,true,4,9
true,true,true,7,false,2,true,0,0,true,4,9
true,true,true,7,false,3,true,0,0,true,4,9
true,true,true,7,false,4,true,0,0,true,4,9
true,true,true,7,false,5,true,0,0,true,4,9
true,true,true,7,false,6,true,0,0,true,4,9
true,true,true,7,false,7,true,0,0,true,4,9
true,true,true,7,false,8,true,0,0,true,4,9
true,true,true,7,false,9,true,0,0,true,4,9
true,true,true,7,false,10,true,0,0,true,4,9
true,true,true,7,false,0,true,0,0,true,5,9
true,true,true,7,false,1,true,0,0,true,5,9
true,true,true,7,false,2,true,0,0,true,5,9
true,true,true,7,false,3,true,0,0,true,5,9
true,true,true,7,false,4,true,0,0,true,5,9
true,true,true,7,false,5,true,0,0,true,5,9
true,true,true,7,false,6,true,0,0,true,5,9
true,true,true,7,false,7,true,0,0,true,5,9
true,true,true,7,false,8,true,0,0,true,5,9
true,true,true,7,false,9,true,0,0,true,5,9
true,true,true,7,false,10,true,0,0,true,5,9
true,true,true,7,false,0,true,0,0,true,6,9
true,true,true,7,false,1,true,0,0,true,6,9
true,true,true,7,false,2,true,0,0,true,6,9
true,true,true,7,false,3,true,0,0,true,6,9
true,true,true,7,false,4,true,0,0,true,6,9
true,true,true,7,false,5,true,0,0,true,6,9
true,true,true,7,false,6,true,0,0,true,6,9
true,true,true,7,false,7,true,0,0,true,6,9
true,true,true,7,false,8,true,0,0,true,6,9
true,true,true,7,false,9,true,0,0,true,6,9
true,true,true,7,false,10,true,0,0,true,6,9
true,true,true,7,false,0,true,0,0,true,7,9
true,true,true,7,false,1,true,0,0,true,7,9
true,true,true,7,false,2,true,0,0,true,7,9
true,true,true,7,false,3,true,0,0,true,7,9
true,true,true,7,false,4,true,0,0,true,7,9
true,true,true,7,false,5,true,0,0,true,7,9
true,true,true,7,false,6,true,0,0,true,7,9
true,true,true,7,false,7,true,0,0,true,7,9
true,true,true,7,false,8,true,0,0,true,7,9
true,true,true,7,false,9,true,0,0,true,7,9
true,true,true,7,false,10,true,0,0,true,7,9
true,true,true,8,false,0,true,0,0,true,0,9
true,true,true,8,false,1,true,0,0,true,0,9
true,true,true,8,false,2,true,0,0,true,0,9
true,true,true,8,false,3,true,0,0,true,0,9
true,true,true,8,false,4,true,0,0,true,0,9
true,true,true,8,false,5,true,0,0,true,0,9
true,true,true,8,false,6,true,0,0,true,0,9
true,true,true,8,false,7,true,0,0,true,0,9
true,true,true,8,false,8,true,0,0,true,0,9
true,true,true,8,false,9,true,0,0,true,0,9
true,true,true,8,false,10,true,0,0,true,0,9
true,true,true,8,false,0,true,0,0,true,1,9
true,true,true,8,false,1,true,0,0,true,1,9
true,true,true,8,false,2,true,0,0,true,1,9
true,true,true,8,false,3,true,0,0,true,1,9
true,true,true,8,false,4,true,0,0,true,1,9
true,true,true,8,false,5,true,0,0,true,1,9
true,true,true,8,false,6,true,0,0,true,1,9
true,true,true,8,false,7,true,0,0,true,1,9
true,true,true,8,false,8,true,0,0,true,1,9
true,true,true,8,false,9,true,0,0,true,1,9
true,true,true,8,false,10,true,0,0,true,1,9
true,true,true,8,false,0,true,0,0,true,2,9
true,true,true,8,false,1,true,0,0,true,2,9
true,true,true,8,false,2,true,0,0,true,2,9
true,true,true,8,false,3,true,0,0,true,2,9
true,true,true,8,false,4,true,0,0,true,2,9
true,true,true,8,false,5,true,0,0,true,2,9
true,true,true,8,false,6,true,0,0,true,2,9
true,true,true,8,false,7,true,0,0,true,2,9
true,true,true,8,false,8,true,0,0,true,2,9
true,true,true,8,false,9,true,0,0,true,2,9
true,true,true,8,false,10,true,0,0,true,2,9
true,true,true,8,false,0,true,0,0,true,3,9
true,true,true,8,false,1,true,0,0,true,3,9
true,true,true,8,false,2,true,0,0,true,3,9
true,true,true,8,false,3,true,0,0,true,3,9
true,true,true,8,false,4,true,0,0,true,3,9
true,true,true,8,false,5,true,0,0,true,3,9
true,true,true,8,false,6,true,0,0,true,3,9
true,true,true,8,false,7,true,0,0,true,3,9
true,true,true,8,false,8,true,0,0,true,3,9
true,true,true,8,false,9,true,0,0,true,3,9
true,true,true,8,false,10,true,0,0,true,3,9
true,true,true,8,false,0,true,0,0,true,4,9
true,true,true,8,false,1,true,0,0,true,4,9
true,true,true,8,false,2,true,0,0,true,4,9
true,true,true,8,false,3,true,0,0,true,4,9
true,true,true,8,false,4,true,0,0,true,4,9
true,true,true,8,false,5,true,0,0,true,4,9
true,true,true,8,false,6,true,0,0,true,4,9
true,true,true,8,false,7,true,0,0,true,4,9
true,true,true,8,false,8,true,0,0,true,4,9
true,true,true,8,false,9,true,0,0,true,4,9
true,true,true,8,false,10,true,0,0,true,4,9
true,true,true,8,false,0,true,0,0,true,5,9
true,true,true,8,false,1,true,0,0,true,5,9
true,true,true,8,false,2,true,0,0,true,5,9
true,true,true,8,false,3,true,0,0,true,5,9
true,true,true,8,false,4,true,0,0,true,5,9
true,true,true,8,false,5,true,0,0,true,5,9
true,true,true,8,false,6,true,0,0,true,5,9
true,true,true,8,false,7,true,0,0,true,5,9
true,true,true,8,false,8,true,0,0,true,5,9
true,true,true,8,false,9,true,0,0,true,5,9
true,true,true,8,false,10,true,0,0,true,5,9
true,true,true,8,false,0,true,0,0,true,6,9
true,true,true,8,false,1,true,0,0,true,6,9
true,true,true,8,false,2,true,0,0,true,6,9
true,true,true,8,false,3,true,0,0,true,6,9
true,true,true,8,false,4,true,0,0,true,6,9
true,true,true,8,false,5,true,0,0,true,6,9
true,true,true,8,false,6,true,0,0,true,6,9
true,true,true,8,false,7,true,0,0,true,6,9
true,true,true,8,false,8,true,0,0,true,6,9
true,true,true,8,false,9,true,0,0,true,6,9
true,true,true,8,false,10,true,0,0,true,6,9
true,true,true,8,false,0,true,0,0,true,7,9
true,true,true,8,false,1,true,0,0,true,7,9
true,true,true,8,false,2,true,0,0,true,7,9
true,true,true,8,false,3,true,0,0,true,7,9
true,true,true,8,false,4,true,0,0,true,7,9
true,true,true,8,false,5,true,0,0,true,7,9
true,true,true,8,false,6,true,0,0,true,7,9
true,true,true,8,false,7,true,0,0,true,7,9
true,true,true,8,false,8,true,0,0,true,7,9
true,true,true,8,false,9,true,0,0,true,7,9
true,true,true,8,false,10,true,0,0,true,7,9
true,true,true,9,false,0,true,0,0,true,0,9
true,true,true,9,false,1,true,0,0,true,0,9
true,true,true,9,false,2,true,0,0,true,0,9
true,true,true,9,false,3,true,0,0,true,0,9
true,true,true,9,false,4,true,0,0,true,0,9
true,true,true,9,false,5,true,0,0,true,0,9
true,true,true,9,false,6,true,0,0,true,0,9
true,true,true,9,false,7,true,0,0,true,0,9
true,true,true,9,false,8,true,0,0,true,0,9
true,true,true,9,false,9,true,0,0,true,0,9
true,true,true,9,false,10,true,0,0,true,0,9
true,true,true,9,false,0,true,0,0,true,1,9
true,true,true,9,false,1,true,0,0,true,1,9
true,true,true,9,false,2,true,0,0,true,1,9
true,true,true,9,false,3,true,0,0,true,1,9
true,true,true,9,false,4,true,0,0,true,1,9
true,true,true,9,false,5,true,0,0,true,1,9
true,true,true,9,false,6,true,0,0,true,1,9
true,true,true,9,false,7,true,0,0,true,1,9
true,true,true,9,false,8,true,0,0,true,1,9
true,true,true,9,false,9,true,0,0,true,1,9
true,true,true,9,false,10,true,0,0,true,1,9
true,true,true,9,false,0,true,0,0,true,2,9
true,true,true,9,false,1,true,0,0,true,2,9
true,true,true,9,false,2,true,0,0,true,2,9
true,true,true,9,false,3,true,0,0,true,2,9
true,true,true,9,false,4,true,0,0,true,2,9
true,true,true,9,false,5,true,0,0,true,2,9
true,true,true,9,false,6,true,0,0,true,2,9
true,true,true,9,false,7,true,0,0,true,2,9
true,true,true,9,false,8,true,0,0,true,2,9
true,true,true,9,false,9,true,0,0,true,2,9
true,true,true,9,false,10,true,0,0,true,2,9
true,true,true,9,false,0,true,0,0,true,3,9
true,true,true,9,false,1,true,0,0,true,3,9
true,true,true,9,false,2,true,0,0,true,3,9
true,true,true,9,false,3,true,0,0,true,3,9
true,true,true,9,false,4,true,0,0,true,3,9
true,true,true,9,false,5,true,0,0,true,3,9
true,true,true,9,false,6,true,0,0,true,3,9
true,true,true,9,false,7,true,0,0,true,3,9
true,true,true,9,false,8,true,0,0,true,3,9
true,true,true,9,false,9,true,0,0,true,3,9
true,true,true,9,false,10,true,0,0,true,3,9
true,true,true,9,false,0,true,0,0,true,4,9
true,true,true,9,false,1,true,0,0,true,4,9
true,true,true,9,false,2,true,0,0,true,4,9
true,true,true,9,false,3,true,0,0,true,4,9
true,true,true,9,false,4,true,0,0,true,4,9
true,true,true,9,false,5,true,0,0,true,4,9
true,true,true,9,false,6,true,0,0,true,4,9
true,true,true,9,false,7,true,0,0,true,4,9
true,true,true,9,false,8,true,0,0,true,4,9
true,true,true,9,false,9,true,0,0,true,4,9
true,true,true,9,false,10,true,0,0,true,4,9
true,true,true,9,false,0,true,0,0,true,5,9
true,true,true,9,false,1,true,0,0,true,5,9
true,true,true,9,false,2,true,0,0,true,5,9
true,true,true,9,false,3,true,0,0,true,5,9
true,true,true,9,false,4,true,0,0,true,5,9
true,true,true,9,false,5,true,0,0,true,5,9
true,true,true,9,false,6,true,0,0,true,5,9
true,true,true,9,false,7,true,0,0,true,5,9
true,true,true,9,false,8,true,0,0,true,5,9
true,true,true,9,false,9,true,0,0,true,5,9
true,true,true,9,false,10,true,0,0,true,5,9
true,true,true,9,false,0,true,0,0,true,6,9
true,true,true,9,false,1,true,0,0,true,6,9
true,true,true,9,false,2,true,0,0,true,6,9
true,true,true,9,false,3,true,0,0,true,6,9
true,true,true,9,false,4,true,0,0,true,6,9
true,true,true,9,false,5,true,0,0,true,6,9
